207347,182733,-14512,4832,-1952
207369,182745,-14480,4800,-1952
207355,182746,-14480,4784,-1952
207345,182748,-14480,4800,-1984
207244,182700,-14448,4816,-1968
207117,182658,-14432,4832,-1920
206991,182585,-14496,4832,-1872
206945,182578,-14512,4832,-1872
206944,182574,-14512,4864,-1856
206980,182591,-14592,4880,-1824
207039,182622,-14528,4880,-1840
207113,182671,-14528,4896,-1824
207193,182708,-14512,4928,-1872
207262,182735,-14480,4896,-1952
207282,182745,-14464,4816,-1936
207255,182730,-14528,4832,-1888
207247,182731,-14528,4832,-1888
207227,182729,-14528,4832,-1904
207210,182719,-14624,4848,-1920
207224,182729,-14544,4864,-2000
207236,182748,-14544,4848,-1936
207282,182748,-14544,4848,-1920
207313,182757,-14592,4848,-2064
207333,182780,-14528,4848,-2048
207348,182778,-14528,4848,-1952
207385,182790,-14480,4832,-1936
207409,182810,-14464,4832,-1904
207369,182800,-14464,4848,-1888
207371,182793,-14416,4864,-1904
207284,182746,-14480,4864,-1904
207141,182696,-14464,4896,-1888
207034,182653,-14512,4928,-1968
206973,182634,-14544,4960,-1984
206961,182627,-14560,4976,-1936
206992,182629,-14608,4944,-1792
207068,182669,-14544,4912,-1840
207149,182724,-14496,4848,-1856
207234,182763,-14512,4864,-1920
207258,182778,-14528,4912,-1856
207277,182790,-14480,4864,-1840
207259,182762,-14464,4864,-1840
207219,182750,-14496,4880,-1872
207195,182727,-14512,4896,-1888
207203,182755,-14448,4880,-1984
207199,182731,-14496,4896,-2000
207217,182748,-14512,4880,-1936
207257,182758,-14528,4880,-1952
207287,182779,-14496,4880,-1920
207301,182798,-14448,4832,-1936
207323,182797,-14544,4864,-1936
207347,182826,-14528,4832,-1888
207341,182810,-14512,4816,-1888
207361,182813,-14480,4912,-1968
207340,182826,-14448,4848,-1904
207238,182766,-14416,4848,-1872
207120,182704,-14448,4864,-1904
206979,182663,-14480,4880,-1856
206914,182629,-14512,4928,-1824
206915,182647,-14512,4912,-1888
206962,182657,-14528,4960,-1904
207028,182695,-14528,4960,-1936
207120,182720,-14480,4976,-1952
207193,182769,-14448,4944,-1920
207232,182786,-14464,4880,-1936
207233,182800,-14496,4912,-1888
207200,182777,-14480,4880,-1952
207171,182765,-14496,4880,-1952
207152,182756,-14496,4944,-1984
207132,182744,-14480,4960,-2048
207127,182754,-14480,4976,-2048
207168,182772,-14496,4960,-2048
207196,182798,-14432,4928,-2032
207238,182811,-14496,4944,-2016
207272,182817,-14496,4944,-2016
207285,182833,-14464,4912,-2016
207300,182830,-14496,4832,-1968
207334,182862,-14528,4768,-1904
207347,182855,-14448,4816,-1936
207314,182843,-14416,4784,-1952
207223,182817,-14448,4896,-1856
207053,182720,-14400,4896,-1872
206920,182700,-14400,4912,-1856
206858,182645,-14480,4928,-1872
206855,182676,-14464,4944,-1856
206893,182694,-14496,4960,-1968
206941,182721,-14480,5024,-2064
207040,182752,-14432,4992,-2048
207094,182787,-14464,4944,-2032
207172,182820,-14480,4928,-1968
207171,182822,-14496,4976,-1952
207157,182822,-14448,4928,-2032
207108,182810,-14432,4944,-2032
207081,182773,-14464,4960,-1952
207064,182806,-14448,4944,-1968
207074,182793,-14512,4944,-2016
207101,182815,-14496,4928,-2032
207120,182813,-14464,4928,-2016
207142,182816,-14464,5008,-2048
207163,182847,-14448,5008,-2032
207191,182858,-14480,4976,-1984
207200,182875,-14496,4976,-2032
207229,182888,-14448,5024,-1984
207235,182879,-14416,4992,-2016
207215,182883,-14400,4960,-1968
207099,182830,-14400,4912,-1920
206927,182770,-14416,4912,-1888
206783,182712,-14416,4912,-1920
206730,182666,-14496,4992,-1952
206701,182700,-14432,4976,-1920
206752,182691,-14560,4960,-1984
206812,182746,-14560,4912,-1936
206897,182765,-14480,4928,-1952
206977,182802,-14464,4960,-2064
207015,182846,-14432,4960,-2032
207048,182864,-14480,4928,-2032
207013,182872,-14448,4864,-2064
206997,182835,-14480,4880,-2032
206945,182830,-14464,4896,-2048
206936,182813,-14512,4976,-2144
206928,182830,-14480,4976,-2080
206954,182851,-14464,5056,-2096
206970,182859,-14496,5040,-2032
206995,182860,-14528,5040,-2000
207017,182884,-14576,4960,-1968
207017,182887,-14560,4992,-2016
207046,182902,-14608,4960,-2048
207065,182909,-14560,4976,-2032
207061,182932,-14480,5008,-2112
207062,182923,-14432,5008,-2080
206970,182888,-14448,4976,-2080
206793,182810,-14416,4960,-2048
206627,182750,-14464,5024,-2096
206497,182697,-14448,4992,-2064
206489,182686,-14496,5008,-2048
206517,182692,-14480,5072,-2016
206573,182734,-14496,5024,-2064
206638,182761,-14512,5088,-2112
206715,182823,-14448,5104,-2080
206767,182853,-14416,5104,-2144
206798,182874,-14368,5056,-2112
206758,182866,-14432,4960,-2080
206744,182863,-14432,4960,-2096
206700,182862,-14464,4944,-2064
206701,182845,-14480,4928,-2064
206684,182838,-14480,4912,-2080
206681,182852,-14480,4944,-2080
206713,182876,-14512,4896,-2064
206761,182896,-14464,4960,-2016
206790,182923,-14464,4912,-1920
206815,182942,-14528,4912,-2080
206832,182946,-14528,4848,-2112
206860,182945,-14560,4896,-2080
206855,182945,-14496,4880,-2080
206861,182954,-14416,4864,-2048
206836,182940,-14432,4816,-2032
206687,182900,-14416,4832,-2032
206531,182834,-14448,4864,-2048
206401,182767,-14464,4912,-2048
206334,182744,-14480,4976,-2048
206306,182753,-14432,4992,-2032
206367,182774,-14512,4992,-1952
206424,182821,-14496,5024,-1952
206471,182852,-14416,5024,-2064
206536,182885,-14400,5040,-2080
206605,182926,-14384,5040,-2064
206602,182940,-14368,4992,-2096
206586,182942,-14464,4976,-2144
206582,182933,-14496,5072,-2096
206562,182916,-14496,5104,-2048
206541,182929,-14528,5120,-1984
206554,182935,-14544,5072,-2064
206557,182957,-14528,4992,-2096
206584,182966,-14544,5040,-2112
206650,182997,-14512,5024,-2128
206658,183014,-14448,5040,-2096
206713,183034,-14464,5040,-2080
206738,183052,-14448,5056,-2112
206762,183057,-14496,5056,-2096
206742,183056,-14480,5056,-2112
206760,183064,-14432,5024,-2144
206729,183061,-14368,5024,-2208
206630,183013,-14368,4976,-2096
206499,182927,-14368,4896,-2096
206357,182886,-14368,4896,-1968
206292,182881,-14416,4896,-2016
206275,182875,-14464,4944,-2032
206336,182894,-14496,4960,-2016
206377,182929,-14480,4928,-2032
206464,182971,-14448,4928,-2000
206558,183026,-14432,4976,-2032
206568,183054,-14432,4944,-1984
206616,183072,-14400,4928,-2032
206616,183080,-14384,4944,-2016
206595,183082,-14384,4896,-1984
206586,183065,-14384,4896,-2000
206580,183078,-14400,4944,-2032
206572,183082,-14416,4976,-2000
206601,183087,-14400,4944,-1984
206629,183113,-14448,4976,-2032
206688,183131,-14432,4928,-2032
206699,183139,-14432,4976,-2032
206741,183172,-14400,4992,-2048
206754,183179,-14416,5072,-2128
206788,183189,-14384,5088,-2128
206793,183207,-14464,5088,-2160
206787,183198,-14432,5120,-2176
206809,183208,-14352,5104,-2208
206758,183181,-14304,5088,-2208
206645,183140,-14304,5040,-2128
206530,183078,-14304,5072,-2128
206413,183053,-14304,5024,-2080
206383,183021,-14384,5024,-2048
206402,183051,-14368,5056,-2000
206437,183072,-14528,5088,-1936
206509,183117,-14448,5072,-1920
206591,183139,-14448,5120,-1952
206633,183187,-14448,5056,-2000
206680,183217,-14448,4976,-1968
206706,183215,-14464,5024,-1952
206692,183234,-14496,5056,-1968
206678,183222,-14464,5072,-2048
206650,183217,-14480,5072,-2096
206631,183201,-14496,5088,-2128
206660,183217,-14464,5056,-2080
206692,183221,-14464,5024,-2144
206729,183276,-14496,4992,-2112
206767,183282,-14496,5024,-2176
206786,183301,-14496,5024,-2240
206833,183310,-14560,4992,-2208
206847,183331,-14544,4992,-2192
206852,183330,-14496,5008,-2112
206874,183334,-14448,5056,-2096
206903,183337,-14400,5056,-2064
206881,183325,-14384,5008,-2032
206811,183313,-14320,4992,-2048
206685,183260,-14400,5024,-2000
206583,183207,-14432,5072,-1936
206513,183192,-14464,5104,-1920
206518,183184,-14496,5104,-1920
206558,183213,-14528,5072,-1920
206637,183238,-14512,5104,-1904
206678,183277,-14480,5152,-1872
206788,183324,-14464,5168,-1968
206832,183363,-14416,5152,-2000
206888,183374,-14400,5040,-1984
206876,183378,-14400,4976,-2000
206862,183371,-14384,4880,-1968
206865,183389,-14368,4912,-1936
206855,183398,-14368,4976,-2016
206887,183401,-14368,4992,-2032
206892,183392,-14368,5040,-2016
206931,183417,-14400,5056,-2016
206954,183449,-14464,5072,-2016
206995,183459,-14480,5088,-2096
207044,183461,-14528,5088,-2064
207061,183470,-14544,5072,-2064
207078,183502,-14496,5008,-1984
207106,183507,-14464,4976,-2048
207157,183516,-14432,4880,-2080
207161,183526,-14368,4864,-2048
207127,183515,-14320,4832,-2032
207033,183477,-14320,4720,-2048
206926,183410,-14416,4736,-2016
206863,183388,-14448,4816,-2080
206860,183396,-14464,4896,-2064
206868,183414,-14544,4976,-2016
206918,183417,-14480,4976,-2032
206960,183433,-14432,4992,-2016
207035,183491,-14352,5056,-2016
207078,183513,-14336,5056,-2000
207084,183525,-14368,5120,-2016
207067,183511,-14432,5136,-2048
207057,183501,-14448,5184,-2064
207024,183493,-14464,5200,-2032
207009,183487,-14496,5200,-2064
207001,183492,-14480,5200,-2112
207025,183459,-14480,5184,-2032
207062,183512,-14336,5136,-2160
207084,183525,-14384,5088,-2320
207136,183538,-14432,5056,-2208
207192,183572,-14448,5072,-2160
207213,183585,-14528,5040,-2176
207248,183597,-14528,5056,-2128
207268,183603,-14448,5088,-2128
207257,183623,-14384,5040,-2160
207256,183611,-14352,5024,-2128
207213,183582,-14352,5008,-2128
207104,183545,-14352,5008,-2176
207003,183511,-14400,4992,-2192
206967,183479,-14384,4960,-2096
206965,183477,-14448,5008,-2080
206992,183493,-14528,5056,-2096
207046,183515,-14560,5056,-2192
207069,183532,-14528,5008,-2208
207131,183570,-14480,4992,-2128
207164,183575,-14448,4944,-2160
207181,183599,-14384,4848,-2112
207171,183585,-14368,4896,-2176
207153,183580,-14336,4848,-2256
207133,183579,-14288,4928,-2272
207117,183570,-14368,4944,-2240
207106,183565,-14368,4976,-2288
207110,183572,-14368,4992,-2320
207137,183561,-14320,4976,-2320
207163,183572,-14336,5008,-2352
207192,183592,-14368,5008,-2288
207216,183603,-14336,5088,-2272
207226,183603,-14352,5056,-2176
207220,183617,-14384,5120,-2128
207239,183609,-14304,5120,-2208
207230,183603,-14352,5104,-2176
207135,183577,-14368,5072,-2160
207030,183509,-14384,5040,-2080
206929,183460,-14352,5008,-2160
206861,183421,-14368,5072,-2176
206868,183452,-14384,5136,-2208
206880,183465,-14448,5152,-2128
206950,183493,-14448,5120,-2160
207002,183519,-14448,5136,-2176
207092,183542,-14416,5120,-2240
207123,183582,-14368,5072,-2192
207165,183582,-14368,5072,-2224
207183,183596,-14384,5008,-2256
207156,183579,-14352,4992,-2256
207144,183584,-14400,5024,-2256
207147,183568,-14384,5024,-2352
207153,183550,-14352,4960,-2416
207171,183584,-14432,4976,-2336
207199,183585,-14416,4944,-2384
207203,183596,-14432,4992,-2336
207231,183594,-14448,4960,-2304
207228,183609,-14464,4976,-2368
207244,183595,-14416,5088,-2240
207260,183613,-14416,5088,-2272
207256,183604,-14384,5072,-2368
207267,183604,-14336,5008,-2336
207178,183563,-14368,4960,-2352
207038,183510,-14352,5024,-2304
206931,183468,-14368,5104,-2320
206895,183434,-14416,5120,-2240
206879,183435,-14464,5120,-2256
206914,183443,-14384,5184,-2224
206967,183480,-14416,5104,-2176
207016,183505,-14416,5136,-2288
207109,183535,-14400,5120,-2256
207133,183562,-14464,5088,-2272
207160,183551,-14448,5072,-2304
207164,183561,-14400,5136,-2400
207172,183567,-14448,5200,-2368
207148,183554,-14416,5120,-2368
207118,183546,-14464,5072,-2400
207134,183539,-14432,5040,-2432
207154,183539,-14448,5008,-2416
207170,183565,-14400,5024,-2448
207221,183580,-14400,5008,-2416
207240,183582,-14448,4992,-2464
207273,183594,-14416,5024,-2400
207302,183610,-14400,5008,-2384
207325,183623,-14352,5024,-2400
207344,183630,-14288,4992,-2464
207352,183609,-14272,5024,-2432
207285,183575,-14304,5040,-2352
207163,183519,-14352,5104,-2336
207064,183468,-14352,5104,-2336
206997,183446,-14368,5152,-2304
206986,183446,-14400,5152,-2288
207050,183469,-14464,5104,-2272
207090,183472,-14448,5040,-2352
207156,183538,-14416,5040,-2352
207248,183567,-14368,5104,-2336
207311,183588,-14352,5072,-2288
207316,183610,-14336,5072,-2304
207324,183605,-14352,5072,-2384
207296,183582,-14352,5088,-2400
207290,183574,-14400,5088,-2368
207275,183561,-14368,5088,-2384
207254,183565,-14368,5072,-2384
207306,183560,-14336,5072,-2352
207297,183574,-14288,5024,-2400
207350,183580,-14336,4944,-2384
207390,183591,-14352,4928,-2368
207401,183608,-14416,4944,-2320
207423,183608,-14368,5008,-2400
207451,183610,-14336,4944,-2448
207452,183610,-14336,4976,-2400
207424,183594,-14352,4992,-2368
207295,183547,-14384,5024,-2336
207193,183486,-14400,5024,-2384
207126,183444,-14400,5072,-2400
207096,183435,-14400,5136,-2400
207123,183452,-14384,5104,-2336
207155,183461,-14432,5072,-2288
207207,183485,-14416,5104,-2304
207280,183520,-14400,5088,-2352
207343,183544,-14368,5056,-2320
207372,183548,-14352,5056,-2416
207386,183575,-14352,4992,-2336
207346,183534,-14400,5008,-2368
207326,183539,-14400,5008,-2400
207307,183508,-14384,5072,-2352
207290,183495,-14368,5088,-2336
207288,183508,-14416,5040,-2304
207304,183497,-14400,5040,-2272
207325,183512,-14416,5072,-2304
207340,183528,-14432,5072,-2320
207367,183514,-14384,5104,-2352
207392,183518,-14512,5104,-2144
207398,183526,-14336,5072,-2400
207425,183539,-14320,5040,-2400
207399,183527,-14336,5024,-2368
207315,183479,-14336,5008,-2384
207195,183421,-14384,5040,-2288
207113,183366,-14416,4992,-2240
207069,183362,-14416,4992,-2176
207079,183351,-14448,5008,-2240
207126,183387,-14432,4976,-2288
207181,183410,-14416,5008,-2288
207270,183453,-14352,5008,-2240
207339,183480,-14320,5008,-2304
207360,183493,-14336,4912,-2240
207387,183512,-14336,4944,-2192
207391,183501,-14400,4912,-2256
207381,183475,-14432,4960,-2224
207359,183481,-14416,4944,-2240
207352,183453,-14448,4976,-2208
207351,183463,-14448,5056,-2240
207388,183472,-14432,5056,-2240
207395,183483,-14464,5072,-2208
207442,183504,-14496,5072,-2208
207473,183508,-14496,5120,-2176
207498,183490,-14448,5088,-2128
207519,183529,-14384,5040,-2176
207568,183520,-14352,5056,-2304
207530,183534,-14352,5024,-2304
207456,183475,-14352,4944,-2256
207343,183424,-14352,4992,-2208
207259,183371,-14416,4960,-2192
207212,183365,-14384,5008,-2176
207251,183370,-14480,5088,-2176
207262,183388,-14512,5040,-2176
207322,183413,-14464,5040,-2032
207393,183447,-14496,4992,-2064
207454,183448,-14416,4960,-2048
207516,183485,-14368,4960,-2000
207536,183498,-14416,4976,-2080
207539,183493,-14464,4960,-2096
207518,183493,-14512,4896,-2048
207506,183486,-14512,4912,-2112
207487,183460,-14480,4992,-2112
207500,183480,-14432,4928,-2160
207523,183489,-14448,4928,-2208
207558,183500,-14432,4880,-2176
207583,183496,-14512,4880,-2192
207603,183512,-14560,4864,-2192
207611,183502,-14512,4928,-2176
207615,183515,-14448,4992,-2256
207654,183513,-14448,5008,-2304
207631,183510,-14432,5040,-2224
207524,183453,-14496,4992,-2272
207415,183399,-14464,4960,-2272
207318,183343,-14448,4976,-2288
207268,183326,-14432,4944,-2256
207278,183344,-14416,4976,-2144
207307,183347,-14448,5056,-2112
207393,183368,-14464,4976,-2192
207439,183417,-14480,5008,-2192
207488,183443,-14432,5024,-2160
207549,183460,-14368,4992,-2096
207521,183451,-14400,5040,-2112
207528,183457,-14416,4960,-2112
207491,183443,-14416,5024,-2096
207496,183441,-14448,5024,-2144
207465,183410,-14416,5040,-2128
207486,183402,-14432,5040,-2128
207464,183419,-14432,5040,-2192
207506,183411,-14416,5024,-2128
207533,183432,-14416,4928,-2080
207540,183441,-14416,4928,-2144
207551,183450,-14448,4976,-2064
207569,183453,-14384,4960,-2144
207594,183445,-14336,4944,-2208
207569,183444,-14352,4976,-2208
207499,183407,-14352,4960,-2208
207370,183349,-14384,5008,-2080
207250,183290,-14416,5008,-2112
207187,183268,-14432,5056,-2176
207191,183240,-14464,5040,-2144
207192,183246,-14480,5024,-2128
207239,183280,-14448,5072,-2112
207273,183320,-14448,5120,-2112
207339,183320,-14384,5104,-2080
207378,183357,-14384,5136,-2048
207382,183358,-14400,5072,-2048
207377,183344,-14416,5072,-2048
207343,183328,-14400,5024,-2080
207327,183314,-14448,5024,-2096
207304,183317,-14448,5024,-2080
207318,183314,-14432,5040,-2112
207355,183310,-14464,4976,-2160
207360,183313,-14448,5008,-2192
207403,183357,-14528,4960,-2192
207426,183345,-14464,4944,-2160
207458,183377,-14480,4944,-2160
207465,183358,-14480,4960,-2160
207494,183374,-14400,4928,-2192
207476,183370,-14416,4960,-2160
207420,183338,-14432,4912,-2144
207301,183300,-14432,4928,-2128
207203,183225,-14480,4912,-2208
207131,183210,-14432,4880,-2144
207108,183201,-14416,4880,-2112
207127,183193,-14432,4976,-2080
207157,183229,-14448,5024,-2064
207232,183247,-14400,5008,-2032
207276,183269,-14432,5104,-2048
207314,183299,-14432,5120,-2112
207342,183314,-14416,5120,-2080
207364,183309,-14480,5104,-2112
207347,183308,-14432,5104,-2144
207303,183281,-14368,5136,-2144
207279,183265,-14400,5184,-2176
207265,183248,-14384,5216,-2224
207291,183270,-14384,5104,-2128
207303,183288,-14432,5040,-2192
207351,183292,-14400,5024,-2112
207364,183309,-14416,5024,-2160
207397,183305,-14464,5072,-2160
207407,183325,-14496,5072,-2112
207433,183335,-14400,5056,-2112
207436,183337,-14384,5024,-2208
207384,183310,-14336,5040,-2160
207285,183262,-14336,5024,-2128
207184,183220,-14336,5056,-2096
207079,183177,-14288,4944,-2128
207095,183179,-14400,5008,-2096
207085,183164,-14400,5008,-2048
207148,183210,-14400,5024,-2080
207195,183228,-14448,4992,-2064
207272,183257,-14400,5008,-2064
207289,183285,-14416,5008,-2048
207357,183300,-14464,4992,-2112
207358,183302,-14464,5008,-2112
207333,183289,-14448,5008,-2096
207303,183287,-14432,5024,-2128
207294,183274,-14416,5072,-2224
207262,183253,-14416,5056,-2208
207277,183258,-14400,5008,-2288
207281,183264,-14448,5040,-2288
207286,183273,-14480,5072,-2272
207293,183276,-14464,5056,-2320
207322,183276,-14464,4976,-2256
207320,183271,-14464,5008,-2272
207326,183275,-14416,5072,-2320
207340,183286,-14448,5008,-2288
207289,183276,-14416,4992,-2224
207200,183213,-14368,4896,-2208
207081,183171,-14384,4880,-2208
207001,183120,-14432,4912,-2272
206913,183100,-14448,4976,-2240
206916,183082,-14512,4960,-2144
206953,183100,-14560,4912,-2160
206990,183109,-14560,4944,-2128
207038,183125,-14544,4976,-2160
207088,183174,-14480,4992,-2096
207107,183177,-14416,4928,-2096
207115,183191,-14448,4880,-2208
207072,183171,-14432,4864,-2160
207074,183140,-14480,4880,-2208
207014,183128,-14464,4912,-2192
206989,183117,-14384,4944,-2208
206992,183118,-14368,4976,-2160
207019,183131,-14368,4992,-2192
207024,183134,-14368,4960,-2240
207055,183119,-14432,4976,-2288
207049,183146,-14416,4976,-2240
207066,183141,-14432,4976,-2240
207081,183148,-14416,4912,-2192
207069,183146,-14336,4960,-2240
207046,183122,-14304,4976,-2288
206963,183083,-14336,5008,-2272
206823,183033,-14320,4992,-2176
206719,183006,-14336,4976,-2224
206648,182948,-14384,4976,-2224
206634,182930,-14480,5008,-2176
206662,182966,-14464,5024,-2256
206726,183001,-14416,4992,-2304
206802,183015,-14368,4944,-2336
206866,183059,-14432,4960,-2304
206911,183086,-14384,4912,-2336
206914,183076,-14352,4960,-2432
206910,183068,-14384,4944,-2448
206851,183060,-14384,4976,-2480
206851,183044,-14400,4960,-2416
206787,183026,-14416,4960,-2400
206811,183016,-14464,4944,-2368
206817,183023,-14448,4928,-2352
206828,183049,-14592,4944,-2528
206870,183034,-14544,4944,-2640
206875,183058,-14576,4896,-2432
206899,183058,-14448,4864,-2400
206930,183069,-14400,4864,-2416
206945,183069,-14352,4848,-2400
206904,183069,-14320,4944,-2448
206822,183036,-14384,4944,-2448
206709,182982,-14352,4944,-2448
206609,182932,-14400,4944,-2496
206565,182912,-14384,5024,-2400
206571,182930,-14416,5008,-2368
206603,182922,-14400,4992,-2368
206670,182973,-14400,4960,-2304
206751,183001,-14368,4928,-2320
206816,183034,-14384,4928,-2352
206829,183047,-14384,4912,-2272
206842,183051,-14368,4912,-2256
206819,183036,-14384,4976,-2208
206781,183011,-14368,5040,-2176
206755,182991,-14400,5040,-2208
206724,182992,-14432,5008,-2192
206726,182984,-14400,5008,-2208
206730,182981,-14448,4928,-2160
206753,183006,-14416,4944,-2128
206778,183005,-14368,4976,-2144
206829,183013,-14416,4976,-2144
206862,183047,-14352,4976,-2176
206872,183057,-14320,4960,-2256
206910,183044,-14336,4928,-2304
206874,183035,-14400,4896,-2304
206750,183005,-14432,4848,-2368
206645,182954,-14480,4880,-2400
206565,182888,-14416,4944,-2400
206540,182885,-14496,4944,-2432
206545,182909,-14496,4944,-2448
206624,182917,-14512,4896,-2384
206678,182961,-14480,4864,-2368
206763,182996,-14416,4832,-2384
206817,183038,-14384,4864,-2368
206853,183056,-14416,4848,-2416
206861,183042,-14432,4848,-2416
206794,183020,-14432,4896,-2352
206771,183003,-14432,4848,-2304
206759,182990,-14448,4928,-2336
206744,182982,-14464,4912,-2352
206747,182981,-14464,4944,-2224
206790,182996,-14512,4992,-2176
206814,183013,-14448,4960,-2208
206820,183006,-14496,4960,-2224
206858,183028,-14544,4960,-2288
206896,183043,-14496,4960,-2256
206916,183049,-14432,5024,-2240
206890,183046,-14416,5040,-2256
206847,183018,-14384,4992,-2224
206734,182962,-14384,4976,-2208
206624,182909,-14432,4944,-2192
206559,182878,-14416,4928,-2224
206531,182876,-14464,4928,-2224
206569,182907,-14496,4992,-2240
206649,182931,-14496,4944,-2192
206731,182976,-14432,4960,-2208
206802,183026,-14432,4944,-2208
206866,183050,-14400,4976,-2144
206899,183050,-14416,4944,-2192
206904,183055,-14320,4928,-1936
206876,183053,-14432,4848,-2240
206861,183040,-14432,4880,-2320
206869,183031,-14448,4832,-2288
206874,183037,-14448,4848,-2240
206900,183039,-14496,4880,-2256
206931,183048,-14496,4944,-2240
206941,183082,-14480,4992,-2240
206975,183085,-14464,4976,-2192
207002,183094,-14464,5040,-2160
207028,183115,-14480,5040,-2208
207026,183106,-14432,5072,-2160
206976,183070,-14416,4976,-2160
206856,183038,-14384,4944,-2160
206746,182981,-14416,5008,-2176
206670,182954,-14464,5008,-2240
206631,182931,-14512,4976,-2128
206642,182936,-14544,5008,-2144
206698,182945,-14528,4976,-2064
206782,183004,-14496,4944,-2080
206857,183037,-14544,4960,-2160
206914,183072,-14512,4912,-2208
206947,183089,-14432,5008,-2256
206982,183095,-14384,4992,-2240
206939,183116,-14400,4976,-2272
206931,183091,-14416,4944,-2272
206918,183068,-14432,4912,-2304
206916,183072,-14480,4912,-2272
206934,183076,-14432,4912,-2288
206947,183099,-14432,4912,-2320
206999,183107,-14480,4912,-2256
207006,183107,-14480,4880,-2208
207034,183133,-14512,4928,-2176
207055,183147,-14512,4944,-2128
207085,183151,-14432,4976,-2192
207069,183151,-14400,4928,-2160
207008,183130,-14400,4896,-2128
206857,183065,-14448,4912,-2112
206736,183002,-14384,4896,-2160
206648,182958,-14432,4928,-2144
206635,182949,-14464,4960,-2160
206648,182967,-14496,4960,-2096
206701,182988,-14528,4944,-2064
206755,183037,-14480,4928,-2144
206828,183072,-14464,4976,-2160
206886,183085,-14416,5008,-2112
206898,183107,-14384,4976,-2144
206896,183099,-14416,4976,-2096
206854,183105,-14432,4976,-2096
206839,183076,-14432,5008,-2080
206814,183057,-14496,5056,-2128
206821,183055,-14416,5024,-2144
206830,183081,-14480,4960,-2032
206890,183087,-14432,4928,-2064
206904,183121,-14512,4960,-2112
206934,183124,-14496,4912,-2128
206965,183121,-14512,4928,-2112
206986,183140,-14528,4960,-2176
206970,183150,-14432,4928,-2160
206972,183140,-14384,4960,-2192
206937,183118,-14368,4944,-2144
206783,183064,-14400,4944,-2080
206645,183004,-14384,4928,-2096
206557,182959,-14352,4912,-1872
206536,182962,-14448,4896,-1952
206534,182975,-14544,4864,-2032
206562,182988,-14544,4864,-2032
206646,183022,-14464,4928,-2080
206713,183064,-14464,4944,-2048
206770,183090,-14432,4944,-2080
206796,183100,-14448,4944,-2112
206812,183106,-14464,4912,-2144
206799,183125,-14448,4912,-2176
206777,183095,-14448,4960,-2208
206726,183089,-14432,4992,-2144
206720,183066,-14464,4928,-2208
206739,183072,-14480,4912,-2256
206743,183092,-14480,4960,-2192
206785,183098,-14480,4992,-2240
206804,183128,-14544,5008,-2176
206840,183133,-14576,5040,-2144
206844,183128,-14528,5072,-2176
206854,183161,-14528,5072,-2160
206885,183161,-14464,5040,-2176
206891,183158,-14336,5104,-2144
206845,183148,-14320,5072,-2112
206706,183091,-14352,5024,-2112
206562,183039,-14352,5024,-2128
206479,182984,-14368,5040,-2064
206454,182980,-14464,5056,-2048
206457,182996,-14448,5008,-2080
206522,183034,-14432,5024,-1968
206597,183052,-14480,5024,-1936
206687,183096,-14400,4992,-2016
206772,183158,-14368,4992,-2064
206805,183175,-14400,4944,-2064
206836,183190,-14384,4944,-2112
206836,183202,-14416,4944,-2064
206806,183180,-14432,4992,-2160
206785,183172,-14416,5008,-2160
206777,183167,-14400,5024,-2240
206809,183188,-14416,4928,-2320
206852,183199,-14416,4896,-2272
206879,183228,-14400,4944,-2400
206898,183239,-14400,4976,-2336
206929,183232,-14432,5024,-2384
206953,183262,-14512,5040,-2400
206981,183265,-14528,4944,-2448
206997,183247,-14576,4944,-2400
206995,183295,-14528,4896,-2320
206971,183297,-14480,4912,-2304
206980,183278,-14416,4896,-2368
206925,183249,-14320,4880,-2304
206737,183178,-14336,4880,-2224
206571,183093,-14368,4800,-2208
206466,183043,-14336,4816,-2160
206397,183013,-14432,4912,-2128
206370,183006,-14512,4976,-2144
206414,183020,-14560,4976,-2208
206438,183032,-14576,4960,-2096
206502,183072,-14560,4976,-2128
206557,183100,-14512,4992,-2192
206586,183120,-14464,5072,-2240
206583,183144,-14432,5104,-2272
206572,183133,-14368,5072,-2352
206533,183120,-14416,5024,-2272
206503,183104,-14432,5024,-2336
206506,183096,-14480,5088,-2416
206526,183103,-14384,5056,-2400
206528,183129,-14448,5024,-2448
206560,183123,-14384,4992,-2416
206583,183138,-14400,4992,-2464
206627,183148,-14416,5024,-2384
206636,183160,-14368,5056,-2352
206648,183156,-14384,5008,-2384
206695,183182,-14416,4960,-2352
206687,183184,-14384,4976,-2352
206709,183186,-14400,4976,-2352
206729,183186,-14368,4960,-2288
206728,183199,-14384,4928,-2336
206696,183175,-14368,4880,-2352
206638,183134,-14336,4896,-2304
206482,183063,-14320,4864,-2256
206329,183010,-14336,4912,-2256
206253,182959,-14368,4912,-2288
206238,182972,-14368,4960,-2272
206258,182952,-14480,4928,-2272
206325,182999,-14480,4880,-2240
206372,183023,-14416,4912,-2320
206436,183078,-14320,4944,-2320
206505,183082,-14336,4928,-2368
206545,183122,-14320,4880,-2400
206570,183129,-14336,4944,-2384
206553,183126,-14368,4976,-2464
206513,183106,-14336,4976,-2512
206510,183109,-14416,4976,-2480
206507,183106,-14368,4976,-2496
206538,183106,-14400,5008,-2544
206563,183127,-14416,5008,-2528
206594,183142,-14432,5056,-2544
206615,183143,-14448,5040,-2560
206647,183155,-14448,5040,-2544
